OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,NewOrderID,訂單人電話
541113,103149,2026-01-09,2010,1,20,Gateway,Completed,65,Qom,2023-03-29,Regular,Fitness Band,Wearables,55,44,44,ORD-541113,900048821
541114,104037,2024-06-12,2006,1,20,Gateway,Completed,50,Rasht,2025-10-18,New,Webcam,Electronics,48,38,38,ORD-541114,967509993
541115,106622,2026-01-04,2020,3,15,Gateway,Completed,62,Mashhad,2023-10-31,VIP,Gaming Controller,Gaming,68,173,173,ORD-541115,914540306
541116,101227,2026-02-28,2015,1,10,CardToCard,Completed,23,Isfahan,2025-02-03,Regular,Bluetooth Speaker,Electronics,58,52,52,ORD-541116,902923348
541117,103441,2025-12-31,2005,1,10,Gateway,Completed,63,Karaj,2023-12-10,New,Laptop Stand,Accessories,28,25,25,ORD-541117,965290546
541118,106461,2024-02-03,2005,3,10,Wallet,Completed,26,Isfahan,2025-05-02,Regular,Laptop Stand,Accessories,28,76,76,ORD-541118,975010470
541119,104320,2024-10-26,2020,3,0,Gateway,Completed,20,Tehran,2024-10-01,New,Gaming Controller,Gaming,68,204,204,ORD-541119,983218359
541120,109355,2026-05-20,2001,5,0,Gateway,Completed,37,Rasht,2024-05-03,New,Wireless Mouse,Electronics,18,90,90,ORD-541120,922709742
541122,109005,2025-10-26,2003,1,5,Gateway,Completed,55,Tehran,2024-12-30,Regular,USB-C Cable,Accessories,9,9,9,ORD-541122,904056016
541123,105628,2024-09-23,2017,1,10,CardToCard,Cancelled,19,Tehran,2024-04-14,Regular,HDMI Cable,Accessories,11,10,10,ORD-541123,936737593
541124,108691,2025-01-21,2013,1,0,CardToCard,Completed,34,Mashhad,2023-11-07,Regular,Notebook,Stationery,7,7,7,ORD-541124,990390807
541125,106999,2024-11-27,2006,3,0,Gateway,Cancelled,37,Qom,2023-10-22,New,Webcam,Electronics,48,144,144,ORD-541125,907741911
541126,109629,2025-11-19,2002,2,5,Cash,Completed,49,Karaj,2023-04-04,Regular,Mechanical Keyboard,Electronics,62,118,118,ORD-541126,951398384
541127,105386,2024-05-09,2005,1,10,Cash,Completed,60,Mashhad,2025-12-07,Regular,Laptop Stand,Accessories,28,25,25,ORD-541127,975190409
541128,108095,2025-02-01,2003,1,15,Gateway,Completed,34,Mashhad,2023-02-11,Regular,USB-C Cable,Accessories,9,8,8,ORD-541128,995944279
541129,105908,2026-02-07,2002,3,0,CardToCard,Completed,61,Tehran,2024-04-23,New,Mechanical Keyboard,Electronics,62,186,186,ORD-541129,901906450
541130,102611,2026-01-16,2013,1,20,Gateway,Completed,64,Karaj,2025-07-02,Regular,Notebook,Stationery,7,6,6,ORD-541130,951888955
541131,103106,2025-12-05,2015,4,10,Wallet,Completed,32,Tehran,2025-04-12,Regular,Bluetooth Speaker,Electronics,58,209,209,ORD-541131,972473427
541132,108441,2024-04-01,2002,4,15,CardToCard,Completed,40,Karaj,2025-01-04,Regular,Mechanical Keyboard,Electronics,62,211,211,ORD-541132,974331749
541133,104539,2025-05-16,2003,1,0,CardToCard,Completed,58,Karaj,2024-02-06,New,USB-C Cable,Accessories,9,9,9,ORD-541133,997827150
541135,105210,2026-05-25,2011,2,30,CardToCard,Completed,19,Mashhad,2023-03-18,Regular,Desk Lamp,Home Office,32,45,45,ORD-541135,990048132
541136,107168,2025-05-14,2005,1,0,Gateway,Completed,52,Kerman,2025-12-26,Regular,Laptop Stand,Accessories,28,28,28,ORD-541136,950933619
541137,109185,2026-02-25,2009,1,15,CardToCard,Completed,64,Rasht,2025-10-27,Regular,Smart Watch,Wearables,120,102,102,ORD-541137,907652595
541138,108640,2024-06-04,2020,4,5,Cash,Cancelled,37,Tehran,2023-12-06,New,Gaming Controller,Gaming,68,258,258,ORD-541138,947244978
541139,107779,2025-12-15,2006,1,5,Cash,Completed,38,Isfahan,2024-04-27,New,Webcam,Electronics,48,46,46,ORD-541139,956134679
541140,100074,2024-12-24,2003,4,5,Gateway,Completed,24,Isfahan,2025-08-09,New,USB-C Cable,Accessories,9,34,34,ORD-541140,993706243
541141,109013,2025-02-23,2001,2,5,Wallet,Completed,56,Qom,2025-06-29,Regular,Wireless Mouse,Electronics,18,34,34,ORD-541141,974695726
541142,105166,2025-12-11,2008,1,10,Gateway,Completed,21,Kerman,2024-03-18,Regular,Phone Case,Accessories,14,13,13,ORD-541142,926008725
541143,108934,2024-06-21,2008,2,5,Gateway,Completed,25,Isfahan,2023-09-24,Regular,Phone Case,Accessories,14,27,27,ORD-541143,997591794
541144,107891,2024-05-20,2003,3,0,Wallet,Cancelled,28,Karaj,2025-09-30,Regular,USB-C Cable,Accessories,9,27,27,ORD-541144,930657783
541145,100679,2024-02-14,2008,1,10,Gateway,Completed,43,Karaj,2024-08-26,Regular,Phone Case,Accessories,14,13,13,ORD-541145,900577743
541146,103088,2025-04-11,2016,1,0,CardToCard,Completed,26,Tehran,2025-09-05,Regular,Monitor,Electronics,21,21,21,ORD-541146,947829132
541147,103244,2025-08-26,2007,1,5,CardToCard,Completed,42,Mashhad,2024-05-21,Regular,Headphones,Electronics,75,71,71,ORD-541147,912895977
541148,101784,2026-04-01,2012,2,5,Gateway,Completed,63,Tehran,2024-11-21,Regular,Office Chair,Home Office,180,342,342,ORD-541148,946367318
541149,101553,2025-10-25,2012,2,10,Wallet,Completed,43,Ahvaz,2023-07-25,VIP,Office Chair,Home Office,180,324,324,ORD-541149,933586272
541150,101397,2025-06-18,2008,2,5,Gateway,Completed,47,Qom,2024-01-14,New,Phone Case,Accessories,14,27,27,ORD-541150,918603086
541151,105739,2025-03-15,2005,1,0,CardToCard,Completed,28,Karaj,2024-07-04,Regular,Laptop Stand,Accessories,28,28,28,ORD-541151,977359392
541152,105931,2025-01-29,2013,1,0,CardToCard,Completed,62,Tehran,2025-12-26,New,Notebook,Stationery,7,7,7,ORD-541152,983452659
541153,104574,2025-01-12,2006,1,5,Gateway,Completed,60,Karaj,2024-09-06,Regular,Webcam,Electronics,48,46,46,ORD-541153,953035480
541154,105140,2025-11-27,2017,1,10,Gateway,Completed,65,Tehran,2025-01-06,Regular,HDMI Cable,Accessories,11,10,10,ORD-541154,973883261
541155,106531,2024-11-03,2013,2,30,Gateway,Completed,21,Shiraz,2024-10-24,Regular,Notebook,Stationery,7,10,10,ORD-541155,956971764
541156,103792,2024-09-28,2001,1,15,Gateway,Completed,26,Ahvaz,2025-04-21,New,Wireless Mouse,Electronics,18,15,15,ORD-541156,906662480
541157,106660,2026-02-14,2001,1,0,Cash,Completed,28,Kerman,2023-12-31,Regular,Wireless Mouse,Electronics,18,18,18,ORD-541157,957081572
541161,102597,2024-11-10,2018,2,0,Gateway,Completed,42,Mashhad,2023-09-23,New,Microphone,Electronics,85,170,170,ORD-541161,997567506
541162,105376,2025-10-24,2002,1,5,Gateway,Completed,50,Karaj,2023-09-26,Regular,Mechanical Keyboard,Electronics,62,59,59,ORD-541162,927922268
541163,104468,2025-11-09,2010,3,0,CardToCard,Completed,63,Tabriz,2025-03-27,VIP,Fitness Band,Wearables,55,165,165,ORD-541163,970918509
541164,107793,2025-03-12,2013,3,0,Wallet,Completed,53,Isfahan,2023-12-01,New,Notebook,Stationery,7,21,21,ORD-541164,988035706
541165,108479,2024-12-01,2008,1,0,Wallet,Cancelled,48,Karaj,2025-03-22,Regular,Phone Case,Accessories,14,14,14,ORD-541165,982280713
541166,103869,2024-04-12,2013,3,10,Gateway,Completed,28,Mashhad,2023-02-07,New,Notebook,Stationery,7,19,19,ORD-541166,920579901
541167,100424,2025-05-15,2015,1,5,Gateway,Completed,45,Tehran,2023-09-19,New,Bluetooth Speaker,Electronics,58,55,55,ORD-541167,946166370
541168,104792,2025-03-26,2003,2,10,Gateway,Completed,65,Tehran,2025-09-15,Regular,USB-C Cable,Accessories,9,16,16,ORD-541168,966089806
541169,103866,2025-07-04,2005,2,10,Wallet,Completed,55,Isfahan,2024-01-08,Regular,Laptop Stand,Accessories,28,50,50,ORD-541169,908221559
541170,108729,2024-01-12,2007,1,0,Gateway,Completed,65,Tehran,2023-08-28,Regular,Headphones,Electronics,75,75,75,ORD-541170,924824001
541171,103825,2025-06-23,2012,1,10,CardToCard,Completed,46,Ahvaz,2024-06-02,VIP,Office Chair,Home Office,180,162,162,ORD-541171,953784292
541172,108358,2025-12-11,2012,1,15,Wallet,Completed,49,Tehran,2025-04-06,New,Office Chair,Home Office,180,153,153,ORD-541172,918940618
541173,108478,2025-05-23,2001,1,20,Wallet,Completed,43,Tabriz,2024-03-22,New,Wireless Mouse,Electronics,18,14,14,ORD-541173,963683071
541174,106530,2025-01-25,2017,1,5,Gateway,Completed,34,Tabriz,2024-05-06,New,HDMI Cable,Accessories,11,10,10,ORD-541174,988732502
541175,107357,2026-06-25,2003,2,15,Gateway,Completed,32,Rasht,2024-08-12,Regular,USB-C Cable,Accessories,9,15,15,ORD-541175,913301962
541176,104320,2025-06-14,2013,2,10,Gateway,Completed,20,Tehran,2024-10-01,New,Notebook,Stationery,7,13,13,ORD-541176,983218359
541177,103047,2025-11-20,2003,1,0,CardToCard,Completed,52,Karaj,2025-11-15,New,USB-C Cable,Accessories,9,9,9,ORD-541177,917873590
541178,107641,2024-07-11,2004,1,10,Gateway,Completed,48,Shiraz,2023-04-23,Regular,Power Bank,Electronics,35,32,32,ORD-541178,994300858
541179,105444,2024-06-16,2020,1,10,Gateway,Completed,56,Tabriz,2023-02-12,Regular,Gaming Controller,Gaming,68,61,61,ORD-541179,975621924
541180,107443,2026-03-25,2008,3,30,Gateway,Completed,45,Isfahan,2024-01-30,New,Phone Case,Accessories,14,29,29,ORD-541180,982686589
541181,105155,2026-03-30,2013,1,0,CardToCard,Returned,56,Mashhad,2025-07-02,Regular,Notebook,Stationery,7,7,7,ORD-541181,914369272
541182,103900,2024-04-20,2013,1,0,Wallet,Completed,62,Tehran,2023-07-20,New,Notebook,Stationery,7,7,7,ORD-541182,929813960
541183,106711,2026-05-15,2001,1,10,Gateway,Completed,32,Tabriz,2024-03-22,New,Wireless Mouse,Electronics,18,16,16,ORD-541183,948748435
541184,103406,2025-09-21,2020,1,15,Wallet,Completed,34,Qom,2023-04-21,Regular,Gaming Controller,Gaming,68,58,58,ORD-541184,914612327
541185,103953,2024-09-15,2002,1,0,Gateway,Completed,52,Mashhad,2025-12-22,Regular,Mechanical Keyboard,Electronics,62,62,62,ORD-541185,902251280
541186,108211,2024-07-07,2014,1,10,Gateway,Completed,50,Karaj,2025-01-09,New,Backpack,Accessories,42,38,38,ORD-541186,945063815
541187,107341,2025-07-16,2013,5,10,Gateway,Completed,60,Isfahan,2025-08-21,Regular,Notebook,Stationery,7,32,32,ORD-541187,928269577
541188,108480,2024-03-25,2006,2,5,CardToCard,Cancelled,49,Rasht,2024-11-13,Regular,Webcam,Electronics,48,91,91,ORD-541188,949512379
541189,109225,2025-09-06,2020,1,0,CardToCard,Completed,21,Isfahan,2023-01-11,Regular,Gaming Controller,Gaming,68,68,68,ORD-541189,929481333
541190,101511,2025-12-11,2003,1,0,Gateway,Completed,34,Qom,2025-04-24,VIP,USB-C Cable,Accessories,9,9,9,ORD-541190,965752002
541191,108908,2025-03-15,2013,2,10,Gateway,Completed,49,Isfahan,2023-07-15,Regular,Notebook,Stationery,7,13,13,ORD-541191,967305261
541192,108100,2025-12-14,2001,2,0,Gateway,Completed,52,Mashhad,2024-09-17,VIP,Wireless Mouse,Electronics,18,36,36,ORD-541192,952360149
541193,106755,2025-08-05,2007,2,15,Gateway,Completed,49,Tabriz,2025-02-07,New,Headphones,Electronics,75,128,128,ORD-541193,997993006
541194,104805,2025-05-15,2015,3,15,Wallet,Completed,51,Tehran,2023-02-09,New,Bluetooth Speaker,Electronics,58,148,148,ORD-541194,981489019
541195,109921,2025-01-03,2017,2,10,Cash,Completed,28,Isfahan,2024-12-23,New,HDMI Cable,Accessories,11,20,20,ORD-541195,984338994
541196,104400,2025-07-17,2017,2,5,CardToCard,Completed,49,Tabriz,2025-09-19,Regular,HDMI Cable,Accessories,11,21,21,ORD-541196,908465387
541197,104694,2026-05-29,2005,1,5,Gateway,Completed,59,Tehran,2024-12-19,New,Laptop Stand,Accessories,28,27,27,ORD-541197,941054870
541198,103328,2024-04-12,2003,5,5,Gateway,Completed,28,Shiraz,2024-07-13,New,USB-C Cable,Accessories,9,43,43,ORD-541198,918137312
541199,105989,2024-05-25,2001,2,5,Wallet,Completed,59,Tehran,2025-09-23,Regular,Wireless Mouse,Electronics,18,34,34,ORD-541199,994303702
541200,103703,2025-07-26,2006,2,10,Wallet,Completed,29,Tehran,2024-11-08,Regular,Webcam,Electronics,48,86,86,ORD-541200,969837536
541201,108550,2026-06-11,2005,5,5,CardToCard,Completed,28,Tehran,2023-07-21,VIP,Laptop Stand,Accessories,28,133,133,ORD-541201,972586184
541202,107960,2025-03-07,2004,3,10,Cash,Completed,49,Ahvaz,2025-02-11,New,Power Bank,Electronics,35,94,94,ORD-541202,934071584
541203,101088,2024-12-08,2001,1,10,Gateway,Completed,65,Tehran,2024-08-15,New,Wireless Mouse,Electronics,18,16,16,ORD-541203,920504434
541204,106455,2026-05-11,2010,2,5,Gateway,Completed,40,Karaj,2025-05-27,Regular,Fitness Band,Wearables,55,104,104,ORD-541204,914262933
541205,107883,2024-08-29,2001,1,30,Gateway,Completed,62,Mashhad,2025-05-21,New,Wireless Mouse,Electronics,18,13,13,ORD-541205,975154852
541206,103909,2024-10-11,2008,2,10,Wallet,Cancelled,27,Isfahan,2024-04-04,Regular,Phone Case,Accessories,14,25,25,ORD-541206,939436225
541207,100202,2024-12-30,2002,1,10,Gateway,Completed,61,Tehran,2024-11-23,New,Mechanical Keyboard,Electronics,62,56,56,ORD-541207,957196024
541208,106720,2025-03-24,2001,4,10,CardToCard,Completed,50,Kerman,2023-05-11,Regular,Wireless Mouse,Electronics,18,65,65,ORD-541208,931739962
541209,109048,2024-02-16,2018,1,20,Gateway,Completed,58,Rasht,2024-06-14,Regular,Microphone,Electronics,85,68,68,ORD-541209,940907883
541210,104728,2024-12-13,2013,1,0,CardToCard,Completed,60,Tehran,2023-05-07,Regular,Notebook,Stationery,7,7,7,ORD-541210,921063007
541211,103770,2025-05-18,2012,1,0,Gateway,Completed,34,Tehran,2024-08-06,VIP,Office Chair,Home Office,180,180,180,ORD-541211,910638903
541212,104756,2024-04-16,2009,1,5,CardToCard,Completed,46,Isfahan,2025-05-19,New,Smart Watch,Wearables,120,114,114,ORD-541212,968824757
541213,106285,2025-02-02,2020,2,20,Gateway,Completed,40,Ahvaz,2023-07-22,New,Gaming Controller,Gaming,68,109,109,ORD-541213,959163422
541214,109475,2024-09-22,2018,2,10,Cash,Completed,26,Mashhad,2025-05-09,Regular,Microphone,Electronics,85,153,153,ORD-541214,978233227
541215,108324,2024-04-06,2008,3,10,Gateway,Completed,31,Kerman,2025-05-07,Regular,Phone Case,Accessories,14,38,38,ORD-541215,986162968
541216,105097,2026-03-16,2004,3,10,Cash,Completed,47,Tehran,2024-08-01,Regular,Power Bank,Electronics,35,94,94,ORD-541216,935960250
541217,100356,2024-11-05,2013,1,5,Gateway,Completed,65,Rasht,2023-02-16,New,Notebook,Stationery,7,7,7,ORD-541217,965436842
541218,107202,2025-03-01,2017,2,10,Gateway,Completed,31,Karaj,2025-10-06,Regular,HDMI Cable,Accessories,11,20,20,ORD-541218,928646260
541219,109710,2025-03-29,2003,1,0,Gateway,Completed,22,Karaj,2023-07-20,Regular,USB-C Cable,Accessories,9,9,9,ORD-541219,964754720
541220,106430,2024-05-23,2001,2,0,Gateway,Completed,25,Ahvaz,2025-08-31,Regular,Wireless Mouse,Electronics,18,36,36,ORD-541220,918957953
541221,103291,2025-05-04,2002,2,5,Cash,Completed,37,Karaj,2024-02-23,Regular,Mechanical Keyboard,Electronics,62,118,118,ORD-541221,934407479
541222,106607,2024-07-31,2013,3,15,Gateway,Completed,59,Tabriz,2024-12-03,New,Notebook,Stationery,7,18,18,ORD-541222,946445657
541223,102909,2025-06-06,2009,2,15,CardToCard,Completed,24,Isfahan,2025-07-04,New,Smart Watch,Wearables,120,204,204,ORD-541223,910432078
541224,106141,2024-04-11,2019,1,5,Gateway,Completed,33,Mashhad,2025-09-07,New,Tablet,Electronics,260,247,247,ORD-541224,908206415
541225,107120,2025-11-15,2018,2,0,CardToCard,Completed,42,Mashhad,2025-04-06,Regular,Microphone,Electronics,85,170,170,ORD-541225,988069715
541226,102921,2026-01-16,2008,1,10,Gateway,Completed,33,Tabriz,2024-01-19,VIP,Phone Case,Accessories,14,13,13,ORD-541226,957394318
541227,100425,2026-06-06,2002,2,15,Gateway,Completed,38,Rasht,2025-06-24,Regular,Mechanical Keyboard,Electronics,62,105,105,ORD-541227,987391975
541228,109400,2026-02-18,2006,4,0,Gateway,Completed,55,Karaj,2024-11-14,New,Webcam,Electronics,48,192,192,ORD-541228,997954546
541229,107182,2025-07-27,2014,2,15,Gateway,Cancelled,56,Qom,2023-12-25,Regular,Backpack,Accessories,42,71,71,ORD-541229,966738589
541230,102609,2024-05-05,2004,3,0,Gateway,Completed,43,Mashhad,2024-12-04,Regular,Power Bank,Electronics,35,105,105,ORD-541230,904487123
541231,106910,2024-03-16,2001,2,0,CardToCard,Completed,65,Tabriz,2025-09-19,Regular,Wireless Mouse,Electronics,18,36,36,ORD-541231,961998029
541232,106832,2024-03-09,2003,1,15,Gateway,Completed,29,Tehran,2024-07-01,Regular,USB-C Cable,Accessories,9,8,8,ORD-541232,971773293
541233,100091,2025-12-26,2013,1,0,Gateway,Completed,38,Isfahan,2023-07-03,Regular,Notebook,Stationery,7,7,7,ORD-541233,985516480
541234,105557,2025-10-22,2013,1,15,CardToCard,Completed,22,Mashhad,2023-07-27,Regular,Notebook,Stationery,7,6,6,ORD-541234,946189576
541235,100941,2024-07-11,2008,3,30,Wallet,Cancelled,51,Karaj,2024-11-28,Regular,Phone Case,Accessories,14,29,29,ORD-541235,913138393
541236,104648,2024-07-23,2008,1,15,Wallet,Completed,21,Isfahan,2023-04-25,Regular,Phone Case,Accessories,14,12,12,ORD-541236,939518910
541237,106632,2024-03-24,2005,1,0,CardToCard,Completed,21,Shiraz,2025-01-28,New,Laptop Stand,Accessories,28,28,28,ORD-541237,958043212
541238,102221,2026-05-26,2007,2,10,CardToCard,Completed,63,Tehran,2024-12-28,New,Headphones,Electronics,75,135,135,ORD-541238,916576622
541239,107915,2024-08-04,2007,1,0,Gateway,Completed,24,Tehran,2023-06-27,Regular,Headphones,Electronics,75,75,75,ORD-541239,986532331
541240,107151,2026-01-02,2003,2,10,Wallet,Completed,46,Tehran,2024-12-09,New,USB-C Cable,Accessories,9,16,16,ORD-541240,913527955
541241,106993,2025-10-23,2007,1,0,CardToCard,Completed,29,Ahvaz,2023-02-13,Regular,Headphones,Electronics,75,75,75,ORD-541241,954525993
541242,100698,2025-11-23,2006,3,10,Gateway,Returned,46,Rasht,2024-05-19,Regular,Webcam,Electronics,48,130,130,ORD-541242,912730631
541243,105180,2025-06-27,2013,1,15,Gateway,Completed,37,Tabriz,2023-06-11,Regular,Notebook,Stationery,7,6,6,ORD-541243,973918681
541244,108622,2024-07-03,2004,1,20,Wallet,Completed,42,Shiraz,2023-04-07,New,Power Bank,Electronics,35,28,28,ORD-541244,963065098
541246,107833,2026-04-07,2014,3,0,CardToCard,Completed,37,Tehran,2023-09-08,Regular,Backpack,Accessories,42,126,126,ORD-541246,997996243
541247,107249,2025-04-23,2002,1,5,CardToCard,Completed,37,Shiraz,2025-01-20,New,Mechanical Keyboard,Electronics,62,59,59,ORD-541247,911407509
541248,107526,2025-08-02,2004,1,0,Wallet,Cancelled,22,Tehran,2025-03-20,Regular,Power Bank,Electronics,35,35,35,ORD-541248,990668862
541249,102824,2025-04-03,2014,2,20,Gateway,Completed,64,Tehran,2025-04-12,VIP,Backpack,Accessories,42,67,67,ORD-541249,913294118
541250,100366,2024-10-22,2013,4,0,Cash,Completed,42,Kerman,2025-05-16,Regular,Notebook,Stationery,7,28,28,ORD-541250,946667077
541251,107931,2025-08-31,2001,2,0,Cash,Completed,34,Shiraz,2023-05-02,Regular,Wireless Mouse,Electronics,18,36,36,ORD-541251,986405690
541252,109783,2026-01-12,2007,2,0,Cash,Completed,65,Shiraz,2024-11-14,Regular,Headphones,Electronics,75,150,150,ORD-541252,965527349
541253,103828,2024-07-21,2008,2,0,Wallet,Completed,44,Kerman,2025-04-21,Regular,Phone Case,Accessories,14,28,28,ORD-541253,970930568
541254,101024,2024-05-20,2007,2,15,Gateway,Completed,58,Ahvaz,2024-10-20,Regular,Headphones,Electronics,75,128,128,ORD-541254,952940106
541255,104773,2024-02-27,2012,3,15,CardToCard,Completed,26,Karaj,2023-06-09,New,Office Chair,Home Office,180,459,459,ORD-541255,959282201
541256,103509,2026-02-28,2007,1,0,Cash,Completed,20,Rasht,2024-05-29,Regular,Headphones,Electronics,75,75,75,ORD-541256,928151132
541257,103037,2025-08-16,2002,3,0,Gateway,Completed,56,Isfahan,2023-04-04,VIP,Mechanical Keyboard,Electronics,62,186,186,ORD-541257,964531198
541258,104798,2025-09-06,2001,1,30,Gateway,Completed,23,Mashhad,2025-05-28,Regular,Wireless Mouse,Electronics,18,13,13,ORD-541258,912795126
541259,109963,2024-02-17,2014,4,10,Gateway,Completed,54,Tehran,2025-11-10,New,Backpack,Accessories,42,151,151,ORD-541259,927048660
541260,109134,2024-12-10,2001,2,10,Wallet,Completed,54,Shiraz,2025-12-29,Regular,Wireless Mouse,Electronics,18,32,32,ORD-541260,991164678
541261,103627,2024-02-19,2015,1,0,Gateway,Completed,55,Mashhad,2023-02-22,New,Bluetooth Speaker,Electronics,58,58,58,ORD-541261,974328464
541262,107411,2025-08-18,2005,3,15,Cash,Completed,21,Karaj,2025-01-01,New,Laptop Stand,Accessories,28,71,71,ORD-541262,979716369
541263,102949,2024-10-22,2017,1,5,Wallet,Completed,43,Mashhad,2025-05-27,Regular,HDMI Cable,Accessories,11,10,10,ORD-541263,926936535
541265,108192,2025-09-14,2009,1,0,CardToCard,Cancelled,33,Kerman,2024-06-16,Regular,Smart Watch,Wearables,120,120,120,ORD-541265,932523161
541266,107126,2024-05-03,2004,4,10,Gateway,Completed,61,Qom,2023-12-05,Regular,Power Bank,Electronics,35,126,126,ORD-541266,957447339
541267,107046,2024-06-06,2012,3,10,Gateway,Completed,23,Karaj,2025-10-08,Regular,Office Chair,Home Office,180,486,486,ORD-541267,915353040
541268,101969,2024-04-15,2015,2,10,Gateway,Completed,58,Shiraz,2025-01-17,Regular,Bluetooth Speaker,Electronics,58,104,104,ORD-541268,976985821
541269,100965,2024-08-03,2005,4,15,Gateway,Cancelled,63,Karaj,2023-02-07,Regular,Laptop Stand,Accessories,28,95,95,ORD-541269,926000498
541270,104937,2026-05-25,2018,1,10,CardToCard,Completed,64,Mashhad,2023-08-13,Regular,Microphone,Electronics,85,76,76,ORD-541270,926162313
541271,107143,2026-06-12,2002,2,0,Gateway,Completed,65,Ahvaz,2023-11-20,Regular,Mechanical Keyboard,Electronics,62,124,124,ORD-541271,951920461
541272,101493,2024-09-05,2003,1,0,Gateway,Completed,19,Ahvaz,2024-02-08,VIP,USB-C Cable,Accessories,9,9,9,ORD-541272,988419650
541273,109836,2024-07-30,2007,3,0,Gateway,Completed,50,Mashhad,2025-10-14,Regular,Headphones,Electronics,75,225,225,ORD-541273,976838197
541274,101269,2024-08-09,2006,3,5,Gateway,Completed,63,Tehran,2025-02-23,VIP,Webcam,Electronics,48,137,137,ORD-541274,934008344
541275,103768,2025-03-13,2014,1,5,Gateway,Completed,53,Kerman,2023-11-10,New,Backpack,Accessories,42,40,40,ORD-541275,915721080
541276,109294,2025-02-20,2003,1,0,Gateway,Completed,62,Ahvaz,2025-08-16,New,USB-C Cable,Accessories,9,9,9,ORD-541276,973740998
541277,107985,2025-01-22,2011,1,10,Wallet,Completed,52,Mashhad,2023-12-25,Regular,Desk Lamp,Home Office,32,29,29,ORD-541277,923693693
541278,106707,2024-03-09,2004,2,0,Gateway,Completed,19,Shiraz,2024-12-28,Regular,Power Bank,Electronics,35,70,70,ORD-541278,950690064
541279,101905,2024-08-11,2009,3,10,CardToCard,Cancelled,33,Isfahan,2025-01-19,New,Smart Watch,Wearables,120,324,324,ORD-541279,982151149
541280,101030,2025-01-27,2007,4,5,CardToCard,Completed,34,Tehran,2023-06-28,Regular,Headphones,Electronics,75,285,285,ORD-541280,991150031
541281,100679,2024-07-05,2010,2,0,Wallet,Completed,43,Karaj,2024-08-26,Regular,Fitness Band,Wearables,55,110,110,ORD-541281,900577743
541282,103922,2025-06-23,2003,1,5,Cash,Completed,47,Karaj,2025-09-29,Regular,USB-C Cable,Accessories,9,9,9,ORD-541282,969077606
541283,107729,2024-05-13,2013,3,5,Wallet,Completed,28,Isfahan,2023-10-25,Regular,Notebook,Stationery,7,20,20,ORD-541283,992580105
541284,108668,2024-11-06,2014,5,0,Gateway,Completed,40,Rasht,2024-03-23,Regular,Backpack,Accessories,42,210,210,ORD-541284,925265146
541285,106906,2025-10-17,2006,1,15,Gateway,Cancelled,18,Karaj,2024-11-26,Regular,Webcam,Electronics,48,41,41,ORD-541285,923603034
541287,101304,2026-03-11,2005,1,5,CardToCard,Completed,60,Tehran,2025-04-09,VIP,Laptop Stand,Accessories,28,27,27,ORD-541287,998027060
541288,108317,2024-09-06,2014,1,5,Gateway,Completed,50,Mashhad,2025-11-23,Regular,Backpack,Accessories,42,40,40,ORD-541288,941450601
541289,109141,2024-01-10,2012,0,15,Cash,Completed,42,Isfahan,2025-04-30,VIP,Office Chair,Home Office,180,0,0,ORD-541289,902045749
541290,100619,2025-03-13,2008,2,10,CardToCard,Completed,20,Tabriz,2023-04-24,Regular,Phone Case,Accessories,14,25,25,ORD-541290,902535285
541291,108428,2024-07-10,2004,3,0,Gateway,Completed,23,Isfahan,2024-07-01,VIP,Power Bank,Electronics,35,105,105,ORD-541291,963463083
541292,102732,2024-04-16,2006,3,0,Gateway,Completed,43,Isfahan,2023-02-10,Regular,Webcam,Electronics,48,144,144,ORD-541292,922539334
541293,104236,2024-01-16,2001,1,10,Gateway,Completed,19,Mashhad,2023-02-16,Regular,Wireless Mouse,Electronics,18,16,16,ORD-541293,985013662
541294,105958,2025-05-21,2011,4,0,Gateway,Completed,52,Shiraz,2025-08-15,Regular,Desk Lamp,Home Office,32,128,128,ORD-541294,964664779
541295,106204,2024-11-29,2006,1,0,Gateway,Completed,27,Tehran,2024-12-13,New,Webcam,Electronics,48,48,48,ORD-541295,995579841
541296,104184,2024-10-06,2003,1,10,Gateway,Completed,58,Kerman,2025-10-04,Regular,USB-C Cable,Accessories,9,8,8,ORD-541296,926512764
541297,106463,2024-11-25,2003,4,5,Wallet,Cancelled,29,Tabriz,2023-06-25,New,USB-C Cable,Accessories,9,34,34,ORD-541297,956944086
541298,107643,2025-10-21,2016,1,5,Cash,Cancelled,38,Mashhad,2024-01-06,Regular,Monitor,Electronics,21,20,20,ORD-541298,989884383
541299,104477,2024-07-19,2018,1,0,Gateway,Completed,63,Shiraz,2024-07-11,Regular,Microphone,Electronics,85,85,85,ORD-541299,969863388
541300,108149,2025-03-16,2011,1,5,Gateway,Completed,22,Shiraz,2025-04-26,New,Desk Lamp,Home Office,32,30,30,ORD-541300,973619119
541301,104417,2026-06-23,2008,1,5,Wallet,Completed,40,Mashhad,2023-12-20,VIP,Phone Case,Accessories,14,13,13,ORD-541301,953176910
541302,100650,2024-02-13,2020,1,10,Gateway,Completed,58,Tehran,2025-10-10,New,Gaming Controller,Gaming,68,61,61,ORD-541302,907565851
